geo_name,date_year,date_month,vessel_type,total,ships_from_ukraine,ships_from_russia,ships_through_suez,ships_through_bosphorus,longitude,latitude,iso2,date
WADI FEIRAN (EG),2021,10,Cargo,6,0,0,3,0,33.2,28.75,EG,2021-10-01
ZAFARANA TERMINAL (EG),2021,10,Cargo,12,0,1,6,1,32.683333,29.166667,EG,2021-10-01
ZEIT BAY LPG TERMINAL (EG),2021,10,Cargo,5,0,0,1,0,33.566667,27.8,EG,2021-10-01
AIN SUKHNA TERMINAL (EG),2021,10,Tanker,16,0,1,4,1,32.366667,29.583333,EG,2021-10-01
AL ISKANDARIYH (ALEXANDRIA) (EG),2021,10,Tanker,69,5,7,12,11,29.833333,31.166667,EG,2021-10-01
AS SUWAYS (EG),2021,10,Tanker,299,2,13,174,18,32.55,29.966667,EG,2021-10-01
BUR SAFAGA (EG),2021,10,Tanker,1,0,0,0,0,33.95,26.733333,EG,2021-10-01
BUR SAID (PORT SAID) (EG),2021,10,Tanker,241,5,27,133,37,32.3,31.266667,EG,2021-10-01
DAMIETTA (EG),2021,10,Tanker,16,3,0,3,3,31.75,31.483333,EG,2021-10-01
EL HAMRA OIL TERMINAL (EG),2021,10,Tanker,4,0,0,3,0,28.866667,30.983333,EG,2021-10-01
EL ISMAILIYA (EG),2021,10,Tanker,71,2,5,50,10,32.283333,30.583333,EG,2021-10-01
EL MAADIYA (EG),2021,10,Tanker,7,0,0,4,1,30.15,31.266667,EG,2021-10-01
EL TUR HARBOR (EG),2021,10,Tanker,1,0,0,1,0,33.616667,28.233333,EG,2021-10-01
EL-ADABIYA (EG),2021,10,Tanker,19,0,2,7,2,32.466667,29.866667,EG,2021-10-01
RAS ABU ZANIMAH (EG),2021,10,Tanker,9,0,0,3,0,33.116667,29.033333,EG,2021-10-01
RAS SHUKHIER (EG),2021,10,Tanker,7,0,0,1,0,33.283333,28.133333,EG,2021-10-01
RAS SUDR (EG),2021,10,Tanker,1,0,0,0,0,32.7,29.583333,EG,2021-10-01
WADI FEIRAN (EG),2021,10,Tanker,9,0,1,3,1,33.2,28.75,EG,2021-10-01
ZAFARANA TERMINAL (EG),2021,10,Tanker,5,0,1,0,1,32.683333,29.166667,EG,2021-10-01
ZEIT BAY LPG TERMINAL (EG),2021,10,Tanker,2,0,0,1,0,33.566667,27.8,EG,2021-10-01
KILIFI (KE),2021,10,Cargo,2,0,0,0,0,39.866667,-3.633333,KE,2021-10-01
LAMU (KE),2021,10,Cargo,2,0,0,0,0,40.9,-2.266667,KE,2021-10-01
MOMBASA (KE),2021,10,Cargo,83,5,0,3,0,39.666667,-4.066667,KE,2021-10-01
MOMBASA (KE),2021,10,Tanker,28,0,0,0,1,39.666667,-4.066667,KE,2021-10-01
BEIRA (MZ),2021,10,Cargo,40,1,0,0,0,34.833333,-19.833333,MZ,2021-10-01
CHINDE (MZ),2021,10,Cargo,3,0,0,0,0,36.5,-18.566667,MZ,2021-10-01
IBO (MZ),2021,10,Cargo,1,0,0,0,0,40.616667,-12.333333,MZ,2021-10-01
MAPUTO (MZ),2021,10,Cargo,68,0,0,0,0,32.583333,-25.966667,MZ,2021-10-01
NACALA (MZ),2021,10,Cargo,26,0,1,1,0,40.666667,-14.533333,MZ,2021-10-01
PEBANE (MZ),2021,10,Cargo,5,0,0,0,0,38.15,-17.266667,MZ,2021-10-01
PEMBA (MZ),2021,10,Cargo,10,0,0,0,0,40.5,-12.966667,MZ,2021-10-01
PORTO BELO (MZ),2021,10,Cargo,1,0,0,0,0,37.183333,-17.7,MZ,2021-10-01
QUELIMANE (MZ),2021,10,Cargo,6,0,0,0,0,36.883333,-17.883333,MZ,2021-10-01
BEIRA (MZ),2021,10,Tanker,22,0,0,0,0,34.833333,-19.833333,MZ,2021-10-01
MAPUTO (MZ),2021,10,Tanker,14,0,0,0,0,32.583333,-25.966667,MZ,2021-10-01
NACALA (MZ),2021,10,Tanker,6,0,0,0,0,40.666667,-14.533333,MZ,2021-10-01
PEMBA (MZ),2021,10,Tanker,2,0,0,0,0,40.5,-12.966667,MZ,2021-10-01
AZOV (RU),2021,10,Cargo,142,33,142,0,72,39.433333,47.1,RU,2021-10-01
GELENDZHIK (RU),2021,10,Cargo,10,1,10,0,4,38.066667,44.55,RU,2021-10-01
KAVKAZ OIL TERMINAL (RU),2021,10,Cargo,566,177,566,11,373,36.65,45.333333,RU,2021-10-01
NOVOROSSIYSK (RU),2021,10,Cargo,208,59,208,16,184,37.783333,44.716667,RU,2021-10-01
ROSTOV-NA-DONU (RU),2021,10,Cargo,224,53,224,0,109,39.716667,47.166667,RU,2021-10-01
TAGANROG (RU),2021,10,Cargo,137,33,137,0,72,38.95,47.2,RU,2021-10-01
TEMRYUK (RU),2021,10,Cargo,35,7,35,0,20,37.35,45.35,RU,2021-10-01
TUAPSE (RU),2021,10,Cargo,39,10,39,1,28,39.066667,44.1,RU,2021-10-01
YEYSK (RU),2021,10,Cargo,93,19,93,0,55,38.266667,46.733333,RU,2021-10-01
ANAPA (RU),2021,10,Tanker,2,0,2,0,0,37.316667,44.883333,RU,2021-10-01
AZOV (RU),2021,10,Tanker,42,9,42,0,2,39.433333,47.1,RU,2021-10-01
GELENDZHIK (RU),2021,10,Tanker,3,0,3,0,0,38.066667,44.55,RU,2021-10-01
KAVKAZ OIL TERMINAL (RU),2021,10,Tanker,215,42,215,3,68,36.65,45.333333,RU,2021-10-01
NOVOROSSIYSK (RU),2021,10,Tanker,141,14,141,8,107,37.783333,44.716667,RU,2021-10-01
ROSTOV-NA-DONU (RU),2021,10,Tanker,106,18,106,0,22,39.716667,47.166667,RU,2021-10-01
TAGANROG (RU),2021,10,Tanker,38,10,38,0,2,38.95,47.2,RU,2021-10-01
TEMRYUK (RU),2021,10,Tanker,30,10,30,0,15,37.35,45.35,RU,2021-10-01
TUAPSE (RU),2021,10,Tanker,62,9,62,3,39,39.066667,44.1,RU,2021-10-01
YEYSK (RU),2021,10,Tanker,16,6,16,0,8,38.266667,46.733333,RU,2021-10-01
AL KHAIR OIL TERMINAL (SD),2021,10,Cargo,45,3,7,11,6,37.25,19.583333,SD,2021-10-01
BESHAYER OIL TERMINAL (SD),2021,10,Cargo,8,0,0,0,0,37.316667,19.4,SD,2021-10-01
SAWAKIN HARBOR (SD),2021,10,Cargo,5,0,0,0,0,37.35,19.133333,SD,2021-10-01
AL KHAIR OIL TERMINAL (SD),2021,10,Tanker,10,0,0,0,0,37.25,19.583333,SD,2021-10-01
BESHAYER OIL TERMINAL (SD),2021,10,Tanker,2,0,0,0,0,37.316667,19.4,SD,2021-10-01
SAWAKIN HARBOR (SD),2021,10,Tanker,1,0,0,0,0,37.35,19.133333,SD,2021-10-01
Suez (EG),2021,10,Cargo,709,84,36,709,123,32.355877,30.44337,Suez Canal,2021-10-01
Suez (EG),2021,10,Tanker,283,4,18,283,25,32.355877,30.44337,Suez Canal,2021-10-01
KILWA KIVINJE (TZ),2021,10,Cargo,1,0,0,0,0,39.416667,-8.733333,TZ,2021-10-01
MIKINDANI (TZ),2021,10,Cargo,1,0,0,0,0,40.133333,-10.266667,TZ,2021-10-01
MJIMWEMA TERMINAL (TZ),2021,10,Cargo,70,0,1,1,0,39.366667,-6.816667,TZ,2021-10-01
TANGA (TZ),2021,10,Cargo,2,0,0,0,0,39.116667,-5.083333,TZ,2021-10-01
ZANZIBAR (TZ),2021,10,Cargo,9,0,1,0,0,39.183333,-6.166667,TZ,2021-10-01
MIKINDANI (TZ),2021,10,Tanker,2,0,0,0,0,40.133333,-10.266667,TZ,2021-10-01
MJIMWEMA TERMINAL (TZ),2021,10,Tanker,18,0,0,0,0,39.366667,-6.816667,TZ,2021-10-01
TANGA (TZ),2021,10,Tanker,3,0,0,0,0,39.116667,-5.083333,TZ,2021-10-01
ZANZIBAR (TZ),2021,10,Tanker,9,0,0,0,0,39.183333,-6.166667,TZ,2021-10-01
ALUSHTA (UA),2021,10,Cargo,1,1,1,0,0,34.416667,44.683333,UA,2021-10-01
BALAKLAVA (UA),2021,10,Cargo,1,1,1,0,0,33.6,44.5,UA,2021-10-01
BERDYANSK (UA),2021,10,Cargo,31,31,30,0,25,36.783333,46.75,UA,2021-10-01
DNIPRO-BUZKYY (UA),2021,10,Cargo,25,25,1,0,17,31.883333,46.733333,UA,2021-10-01
ILLICHIVSK (UA),2021,10,Cargo,184,184,47,24,164,30.65,46.3,UA,2021-10-01
IZMAYIL (UA),2021,10,Cargo,121,121,31,0,87,28.85,45.333333,UA,2021-10-01
KERCH (UA),2021,10,Cargo,8,8,8,0,5,36.483333,45.35,UA,2021-10-01
KHERSON (UA),2021,10,Cargo,73,73,10,0,47,32.6,46.616667,UA,2021-10-01
MARIUPOL (UA),2021,10,Cargo,73,73,72,0,62,37.566667,47.083333,UA,2021-10-01
MYKOLAYIV (UA),2021,10,Cargo,143,143,35,11,125,31.983333,46.95,UA,2021-10-01
ODESA (UA),2021,10,Cargo,41,41,5,4,37,30.733333,46.483333,UA,2021-10-01
RENI (UA),2021,10,Cargo,128,128,30,0,88,28.3,45.433333,UA,2021-10-01
SEVASTOPOL (UA),2021,10,Cargo,3,3,2,0,1,33.533333,44.616667,UA,2021-10-01
SUDAK (UA),2021,10,Cargo,6,6,6,0,4,34.983333,44.85,UA,2021-10-01
UST-DUNAISK (UA),2021,10,Cargo,13,13,6,0,10,29.7,45.466667,UA,2021-10-01
YALTA (UA),2021,10,Cargo,5,5,4,0,2,34.166667,44.483333,UA,2021-10-01
YUZHNYY (UA),2021,10,Cargo,211,211,40,36,192,31.016667,46.6,UA,2021-10-01
BALAKLAVA (UA),2021,10,Tanker,1,1,1,0,1,33.6,44.5,UA,2021-10-01
BERDYANSK (UA),2021,10,Tanker,2,2,2,0,1,36.783333,46.75,UA,2021-10-01
DNIPRO-BUZKYY (UA),2021,10,Tanker,1,1,0,0,0,31.883333,46.733333,UA,2021-10-01
FEODOSIYA (UA),2021,10,Tanker,1,1,1,0,1,35.433333,45.016667,UA,2021-10-01
ILLICHIVSK (UA),2021,10,Tanker,19,19,6,1,16,30.65,46.3,UA,2021-10-01
IZMAYIL (UA),2021,10,Tanker,10,10,1,0,3,28.85,45.333333,UA,2021-10-01
KERCH (UA),2021,10,Tanker,7,7,7,0,2,36.483333,45.35,UA,2021-10-01
KHERSON (UA),2021,10,Tanker,13,13,4,0,5,32.6,46.616667,UA,2021-10-01
MARIUPOL (UA),2021,10,Tanker,8,8,8,0,2,37.566667,47.083333,UA,2021-10-01
MYKOLAYIV (UA),2021,10,Tanker,38,38,6,1,30,31.983333,46.95,UA,2021-10-01
ODESA (UA),2021,10,Tanker,13,13,2,1,11,30.733333,46.483333,UA,2021-10-01
RENI (UA),2021,10,Tanker,19,19,7,0,8,28.3,45.433333,UA,2021-10-01
SEVASTOPOL (UA),2021,10,Tanker,1,1,1,0,1,33.533333,44.616667,UA,2021-10-01
UST-DUNAISK (UA),2021,10,Tanker,2,2,1,0,1,29.7,45.466667,UA,2021-10-01
YUZHNYY (UA),2021,10,Tanker,42,42,8,3,34,31.016667,46.6,UA,2021-10-01
Bosphorus (TR),2021,11,Cargo,1387,719,631,152,1387,29.07183305,41.11833286,Bosphorus Strait,2021-11-01
Bosphorus (TR),2021,11,Tanker,419,106,249,46,419,29.07183305,41.11833286,Bosphorus Strait,2021-11-01
DJIBOUTI (DJ),2021,11,Cargo,1,0,0,0,0,43.133333,11.6,DJ,2021-11-01
DORALEH (DJ),2021,11,Cargo,90,8,4,22,14,43.083333,11.6,DJ,2021-11-01
DORALEH (DJ),2021,11,Tanker,31,0,0,2,2,43.083333,11.6,DJ,2021-11-01
AIN SUKHNA TERMINAL (EG),2021,11,Cargo,5,0,0,3,0,32.366667,29.583333,EG,2021-11-01
AL ISKANDARIYH (ALEXANDRIA) (EG),2021,11,Cargo,170,31,38,13,65,29.833333,31.166667,EG,2021-11-01
AL QUSAYR (EG),2021,11,Cargo,2,0,1,0,1,34.283333,26.1,EG,2021-11-01
AS SUWAYS (EG),2021,11,Cargo,680,61,22,363,113,32.55,29.966667,EG,2021-11-01
BUR SAFAGA (EG),2021,11,Cargo,17,1,1,3,3,33.95,26.733333,EG,2021-11-01
BUR SAID (PORT SAID) (EG),2021,11,Cargo,594,74,37,376,139,32.3,31.266667,EG,2021-11-01
DAMIETTA (EG),2021,11,Cargo,152,39,18,21,59,31.75,31.483333,EG,2021-11-01
EL ISMAILIYA (EG),2021,11,Cargo,212,37,13,135,63,32.283333,30.583333,EG,2021-11-01
EL MAADIYA (EG),2021,11,Cargo,164,26,29,10,59,30.15,31.266667,EG,2021-11-01
EL-ADABIYA (EG),2021,11,Cargo,35,2,1,10,4,32.466667,29.866667,EG,2021-11-01
NUWEIBA EL MUZEIMA (EG),2021,11,Cargo,3,0,0,0,0,34.65,28.966667,EG,2021-11-01
RAS ABU ZANIMAH (EG),2021,11,Cargo,1,0,0,0,0,33.116667,29.033333,EG,2021-11-01
RAS GHARIB (EG),2021,11,Cargo,4,0,0,2,0,33.1,28.35,EG,2021-11-01
RAS SHUKHIER (EG),2021,11,Cargo,5,0,0,2,0,33.283333,28.133333,EG,2021-11-01
SHARM EL SHEIKH (EG),2021,11,Cargo,2,0,0,0,0,34.283333,27.85,EG,2021-11-01
SIDI KERIR (KURAYR) (EG),2021,11,Cargo,1,0,0,0,0,29.616667,31.1,EG,2021-11-01
WADI FEIRAN (EG),2021,11,Cargo,3,0,0,1,0,33.2,28.75,EG,2021-11-01
ZAFARANA TERMINAL (EG),2021,11,Cargo,8,1,1,4,1,32.683333,29.166667,EG,2021-11-01
ZEIT BAY LPG TERMINAL (EG),2021,11,Cargo,3,0,0,2,0,33.566667,27.8,EG,2021-11-01
AIN SUKHNA TERMINAL (EG),2021,11,Tanker,12,0,2,5,3,32.366667,29.583333,EG,2021-11-01
AL ISKANDARIYH (ALEXANDRIA) (EG),2021,11,Tanker,72,2,5,10,15,29.833333,31.166667,EG,2021-11-01
AS SUWAYS (EG),2021,11,Tanker,344,11,14,151,28,32.55,29.966667,EG,2021-11-01
BUR SAFAGA (EG),2021,11,Tanker,2,0,0,0,0,33.95,26.733333,EG,2021-11-01
BUR SAID (PORT SAID) (EG),2021,11,Tanker,218,17,16,136,36,32.3,31.266667,EG,2021-11-01
DAMIETTA (EG),2021,11,Tanker,11,0,0,1,1,31.75,31.483333,EG,2021-11-01
EL HAMRA OIL TERMINAL (EG),2021,11,Tanker,3,0,0,2,0,28.866667,30.983333,EG,2021-11-01
EL ISMAILIYA (EG),2021,11,Tanker,100,17,9,66,25,32.283333,30.583333,EG,2021-11-01
EL MAADIYA (EG),2021,11,Tanker,7,0,1,4,1,30.15,31.266667,EG,2021-11-01
EL-ADABIYA (EG),2021,11,Tanker,14,0,1,9,2,32.466667,29.866667,EG,2021-11-01
NUWEIBA EL MUZEIMA (EG),2021,11,Tanker,2,0,0,0,0,34.65,28.966667,EG,2021-11-01
RAS ABU ZANIMAH (EG),2021,11,Tanker,10,0,0,3,0,33.116667,29.033333,EG,2021-11-01
RAS SHUKHIER (EG),2021,11,Tanker,9,0,0,3,0,33.283333,28.133333,EG,2021-11-01
RAS SUDR (EG),2021,11,Tanker,1,0,0,0,0,32.7,29.583333,EG,2021-11-01
SHARM EL SHEIKH (EG),2021,11,Tanker,1,0,0,0,0,34.283333,27.85,EG,2021-11-01
WADI FEIRAN (EG),2021,11,Tanker,4,0,0,1,0,33.2,28.75,EG,2021-11-01
ZAFARANA TERMINAL (EG),2021,11,Tanker,1,0,0,0,0,32.683333,29.166667,EG,2021-11-01
ZEIT BAY LPG TERMINAL (EG),2021,11,Tanker,3,0,0,2,0,33.566667,27.8,EG,2021-11-01
KILIFI (KE),2021,11,Cargo,1,0,0,0,0,39.866667,-3.633333,KE,2021-11-01
LAMU (KE),2021,11,Cargo,2,0,0,0,0,40.9,-2.266667,KE,2021-11-01
MOMBASA (KE),2021,11,Cargo,78,3,0,5,3,39.666667,-4.066667,KE,2021-11-01
MOMBASA (KE),2021,11,Tanker,24,0,0,0,0,39.666667,-4.066667,KE,2021-11-01
BEIRA (MZ),2021,11,Cargo,40,0,0,1,0,34.833333,-19.833333,MZ,2021-11-01
CHINDE (MZ),2021,11,Cargo,2,0,0,0,0,36.5,-18.566667,MZ,2021-11-01
INHAMBANE (MZ),2021,11,Cargo,1,0,0,0,0,35.4,-23.916667,MZ,2021-11-01
MAPUTO (MZ),2021,11,Cargo,66,1,0,1,1,32.583333,-25.966667,MZ,2021-11-01
NACALA (MZ),2021,11,Cargo,23,0,0,1,0,40.666667,-14.533333,MZ,2021-11-01
PEBANE (MZ),2021,11,Cargo,4,0,0,0,0,38.15,-17.266667,MZ,2021-11-01
PEMBA (MZ),2021,11,Cargo,5,0,0,0,0,40.5,-12.966667,MZ,2021-11-01
PORTO BELO (MZ),2021,11,Cargo,1,0,0,0,0,37.183333,-17.7,MZ,2021-11-01
QUELIMANE (MZ),2021,11,Cargo,6,0,0,0,0,36.883333,-17.883333,MZ,2021-11-01
BEIRA (MZ),2021,11,Tanker,17,0,0,0,0,34.833333,-19.833333,MZ,2021-11-01
MAPUTO (MZ),2021,11,Tanker,15,0,0,0,0,32.583333,-25.966667,MZ,2021-11-01
MOCAMBIQUE (MZ),2021,11,Tanker,1,0,0,0,0,40.733333,-15.033333,MZ,2021-11-01
NACALA (MZ),2021,11,Tanker,14,0,0,0,0,40.666667,-14.533333,MZ,2021-11-01
PEMBA (MZ),2021,11,Tanker,3,0,0,0,0,40.5,-12.966667,MZ,2021-11-01
ADLER (RU),2021,11,Cargo,1,1,1,0,1,39.933333,43.433333,RU,2021-11-01
AZOV (RU),2021,11,Cargo,121,29,121,0,83,39.433333,47.1,RU,2021-11-01
GELENDZHIK (RU),2021,11,Cargo,3,0,3,0,1,38.066667,44.55,RU,2021-11-01
KAVKAZ OIL TERMINAL (RU),2021,11,Cargo,385,131,385,12,291,36.65,45.333333,RU,2021-11-01
NOVOROSSIYSK (RU),2021,11,Cargo,190,70,190,15,177,37.783333,44.716667,RU,2021-11-01
ROSTOV-NA-DONU (RU),2021,11,Cargo,169,43,169,0,111,39.716667,47.166667,RU,2021-11-01
TAGANROG (RU),2021,11,Cargo,143,40,143,0,103,38.95,47.2,RU,2021-11-01
TEMRYUK (RU),2021,11,Cargo,34,11,34,0,29,37.35,45.35,RU,2021-11-01
TUAPSE (RU),2021,11,Cargo,37,3,37,2,29,39.066667,44.1,RU,2021-11-01
YEYSK (RU),2021,11,Cargo,98,27,98,0,69,38.266667,46.733333,RU,2021-11-01
ANAPA (RU),2021,11,Tanker,3,0,3,0,0,37.316667,44.883333,RU,2021-11-01
AZOV (RU),2021,11,Tanker,42,8,42,0,12,39.433333,47.1,RU,2021-11-01
GELENDZHIK (RU),2021,11,Tanker,2,0,2,0,0,38.066667,44.55,RU,2021-11-01
KAVKAZ OIL TERMINAL (RU),2021,11,Tanker,186,33,186,3,75,36.65,45.333333,RU,2021-11-01
NOVOROSSIYSK (RU),2021,11,Tanker,131,11,131,12,104,37.783333,44.716667,RU,2021-11-01
ROSTOV-NA-DONU (RU),2021,11,Tanker,91,14,91,0,28,39.716667,47.166667,RU,2021-11-01
TAGANROG (RU),2021,11,Tanker,38,6,38,0,11,38.95,47.2,RU,2021-11-01
TEMRYUK (RU),2021,11,Tanker,25,6,25,0,12,37.35,45.35,RU,2021-11-01
TUAPSE (RU),2021,11,Tanker,37,4,37,0,24,39.066667,44.1,RU,2021-11-01
YEYSK (RU),2021,11,Tanker,20,4,20,0,12,38.266667,46.733333,RU,2021-11-01
AL KHAIR OIL TERMINAL (SD),2021,11,Cargo,47,2,3,7,5,37.25,19.583333,SD,2021-11-01
BESHAYER OIL TERMINAL (SD),2021,11,Cargo,11,0,0,0,0,37.316667,19.4,SD,2021-11-01
SAWAKIN HARBOR (SD),2021,11,Cargo,5,0,0,0,0,37.35,19.133333,SD,2021-11-01
AL KHAIR OIL TERMINAL (SD),2021,11,Tanker,17,2,2,1,2,37.25,19.583333,SD,2021-11-01
BESHAYER OIL TERMINAL (SD),2021,11,Tanker,1,0,0,0,0,37.316667,19.4,SD,2021-11-01
Suez (EG),2021,11,Cargo,636,70,30,636,122,32.355877,30.44337,Suez Canal,2021-11-01
Suez (EG),2021,11,Tanker,236,15,16,236,32,32.355877,30.44337,Suez Canal,2021-11-01
MIKINDANI (TZ),2021,11,Cargo,2,0,0,0,0,40.133333,-10.266667,TZ,2021-11-01
MJIMWEMA TERMINAL (TZ),2021,11,Cargo,76,3,1,5,4,39.366667,-6.816667,TZ,2021-11-01
TANGA (TZ),2021,11,Cargo,2,0,0,0,0,39.116667,-5.083333,TZ,2021-11-01
ZANZIBAR (TZ),2021,11,Cargo,9,0,0,0,0,39.183333,-6.166667,TZ,2021-11-01
MIKINDANI (TZ),2021,11,Tanker,1,0,0,0,0,40.133333,-10.266667,TZ,2021-11-01
MJIMWEMA TERMINAL (TZ),2021,11,Tanker,18,0,0,0,0,39.366667,-6.816667,TZ,2021-11-01
TANGA (TZ),2021,11,Tanker,5,0,0,0,0,39.116667,-5.083333,TZ,2021-11-01
ZANZIBAR (TZ),2021,11,Tanker,9,0,0,0,0,39.183333,-6.166667,TZ,2021-11-01
ALUSHTA (UA),2021,11,Cargo,5,5,5,0,4,34.416667,44.683333,UA,2021-11-01
BERDYANSK (UA),2021,11,Cargo,20,20,16,0,19,36.783333,46.75,UA,2021-11-01
DNIPRO-BUZKYY (UA),2021,11,Cargo,27,27,5,1,21,31.883333,46.733333,UA,2021-11-01
FEODOSIYA (UA),2021,11,Cargo,3,3,2,0,3,35.433333,45.016667,UA,2021-11-01
ILLICHIVSK (UA),2021,11,Cargo,182,182,32,31,173,30.65,46.3,UA,2021-11-01
IZMAYIL (UA),2021,11,Cargo,101,101,33,0,72,28.85,45.333333,UA,2021-11-01
KERCH (UA),2021,11,Cargo,4,4,4,0,3,36.483333,45.35,UA,2021-11-01
KHERSON (UA),2021,11,Cargo,90,90,9,0,72,32.6,46.616667,UA,2021-11-01
MARIUPOL (UA),2021,11,Cargo,71,71,61,1,65,37.566667,47.083333,UA,2021-11-01
MYKOLAYIV (UA),2021,11,Cargo,165,165,39,23,152,31.983333,46.95,UA,2021-11-01
ODESA (UA),2021,11,Cargo,35,35,5,10,33,30.733333,46.483333,UA,2021-11-01
RENI (UA),2021,11,Cargo,117,117,33,0,83,28.3,45.433333,UA,2021-11-01
SEVASTOPOL (UA),2021,11,Cargo,2,2,0,0,0,33.533333,44.616667,UA,2021-11-01
SUDAK (UA),2021,11,Cargo,2,2,2,0,0,34.983333,44.85,UA,2021-11-01
UST-DUNAISK (UA),2021,11,Cargo,28,28,11,0,20,29.7,45.466667,UA,2021-11-01
YALTA (UA),2021,11,Cargo,4,4,3,0,2,34.166667,44.483333,UA,2021-11-01
YEVPATORIYA (UA),2021,11,Cargo,2,2,2,0,1,33.383333,45.2,UA,2021-11-01
YUZHNYY (UA),2021,11,Cargo,238,238,38,52,221,31.016667,46.6,UA,2021-11-01
DNIPRO-BUZKYY (UA),2021,11,Tanker,2,2,0,0,0,31.883333,46.733333,UA,2021-11-01
FEODOSIYA (UA),2021,11,Tanker,1,1,1,0,1,35.433333,45.016667,UA,2021-11-01
ILLICHIVSK (UA),2021,11,Tanker,21,21,7,4,20,30.65,46.3,UA,2021-11-01
IZMAYIL (UA),2021,11,Tanker,12,12,2,0,7,28.85,45.333333,UA,2021-11-01
KERCH (UA),2021,11,Tanker,3,3,3,0,1,36.483333,45.35,UA,2021-11-01
KHERSON (UA),2021,11,Tanker,11,11,1,0,2,32.6,46.616667,UA,2021-11-01
MARIUPOL (UA),2021,11,Tanker,6,6,5,0,6,37.566667,47.083333,UA,2021-11-01
MYKOLAYIV (UA),2021,11,Tanker,35,35,7,5,26,31.983333,46.95,UA,2021-11-01
ODESA (UA),2021,11,Tanker,16,16,3,1,14,30.733333,46.483333,UA,2021-11-01
RENI (UA),2021,11,Tanker,15,15,3,0,6,28.3,45.433333,UA,2021-11-01
YUZHNYY (UA),2021,11,Tanker,45,45,12,7,38,31.016667,46.6,UA,2021-11-01
Bosphorus (TR),2021,12,Cargo,1407,703,603,110,1407,29.07183305,41.11833286,Bosphorus Strait,2021-12-01
Bosphorus (TR),2021,12,Tanker,432,101,268,30,432,29.07183305,41.11833286,Bosphorus Strait,2021-12-01
DJIBOUTI (DJ),2021,12,Cargo,1,0,0,0,0,43.133333,11.6,DJ,2021-12-01
DORALEH (DJ),2021,12,Cargo,91,9,4,18,13,43.083333,11.6,DJ,2021-12-01
DJIBOUTI (DJ),2021,12,Tanker,1,0,0,0,0,43.133333,11.6,DJ,2021-12-01
DORALEH (DJ),2021,12,Tanker,25,0,0,3,0,43.083333,11.6,DJ,2021-12-01
AIN SUKHNA TERMINAL (EG),2021,12,Cargo,4,0,0,3,1,32.366667,29.583333,EG,2021-12-01
AL ISKANDARIYH (ALEXANDRIA) (EG),2021,12,Cargo,192,28,33,9,68,29.833333,31.166667,EG,2021-12-01
AL QUSAYR (EG),2021,12,Cargo,5,0,0,0,0,34.283333,26.1,EG,2021-12-01
AS SUWAYS (EG),2021,12,Cargo,670,53,30,369,107,32.55,29.966667,EG,2021-12-01
BUR SAFAGA (EG),2021,12,Cargo,9,0,1,1,1,33.95,26.733333,EG,2021-12-01
BUR SAID (PORT SAID) (EG),2021,12,Cargo,599,82,37,371,140,32.3,31.266667,EG,2021-12-01
DAMIETTA (EG),2021,12,Cargo,163,19,20,23,45,31.75,31.483333,EG,2021-12-01
EL ISMAILIYA (EG),2021,12,Cargo,217,33,18,135,66,32.283333,30.583333,EG,2021-12-01
EL MAADIYA (EG),2021,12,Cargo,173,33,21,11,62,30.15,31.266667,EG,2021-12-01
EL-ADABIYA (EG),2021,12,Cargo,32,3,0,9,5,32.466667,29.866667,EG,2021-12-01
NUWEIBA EL MUZEIMA (EG),2021,12,Cargo,3,0,0,1,0,34.65,28.966667,EG,2021-12-01
RAS ABU ZANIMAH (EG),2021,12,Cargo,4,0,0,2,0,33.116667,29.033333,EG,2021-12-01
RAS GHARIB (EG),2021,12,Cargo,2,0,0,2,0,33.1,28.35,EG,2021-12-01
RAS SHUKHIER (EG),2021,12,Cargo,2,0,0,2,0,33.283333,28.133333,EG,2021-12-01
SHARM EL SHEIKH (EG),2021,12,Cargo,2,0,0,1,0,34.283333,27.85,EG,2021-12-01
WADI FEIRAN (EG),2021,12,Cargo,2,0,0,2,0,33.2,28.75,EG,2021-12-01
ZAFARANA TERMINAL (EG),2021,12,Cargo,6,0,0,5,2,32.683333,29.166667,EG,2021-12-01
ZEIT BAY LPG TERMINAL (EG),2021,12,Cargo,1,0,0,1,0,33.566667,27.8,EG,2021-12-01
AIN SUKHNA TERMINAL (EG),2021,12,Tanker,6,0,0,3,0,32.366667,29.583333,EG,2021-12-01
AL ISKANDARIYH (ALEXANDRIA) (EG),2021,12,Tanker,79,6,11,13,21,29.833333,31.166667,EG,2021-12-01
AS SUWAYS (EG),2021,12,Tanker,334,9,9,166,25,32.55,29.966667,EG,2021-12-01
BUR SAID (PORT SAID) (EG),2021,12,Tanker,220,15,17,139,38,32.3,31.266667,EG,2021-12-01
DAMIETTA (EG),2021,12,Tanker,20,1,3,7,4,31.75,31.483333,EG,2021-12-01
EL HAMRA OIL TERMINAL (EG),2021,12,Tanker,3,0,0,2,0,28.866667,30.983333,EG,2021-12-01
EL ISMAILIYA (EG),2021,12,Tanker,88,9,9,57,22,32.283333,30.583333,EG,2021-12-01
EL MAADIYA (EG),2021,12,Tanker,8,0,0,0,0,30.15,31.266667,EG,2021-12-01
EL-ADABIYA (EG),2021,12,Tanker,14,2,1,7,2,32.466667,29.866667,EG,2021-12-01
